,placeID,name,userID,rating
661,132884,dairy queen,1006,2
662,135016,Arrachela Grill,1030,0
663,135016,Arrachela Grill,1072,1
664,135016,Arrachela Grill,1117,2
665,135104,vips,1068,1
666,135104,vips,1067,0
667,135104,vips,1103,1
668,135104,vips,1123,2
669,135104,vips,1063,1
670,135104,vips,1028,0
671,135104,vips,1087,1
672,132630,palomo tec,1068,1
673,132630,palomo tec,1067,1
674,132630,palomo tec,1103,1
675,132630,palomo tec,1082,1
676,132630,palomo tec,1028,2
677,132630,palomo tec,1043,1
678,135047,Restaurante Casa de las Flores,1055,2
679,135047,Restaurante Casa de las Flores,1053,2
680,135047,Restaurante Casa de las Flores,1134,1
681,135047,Restaurante Casa de las Flores,1116,2
682,135047,Restaurante Casa de las Flores,1106,0
683,135047,Restaurante Casa de las Flores,1104,1
684,135047,Restaurante Casa de las Flores,1029,1
685,135047,Restaurante Casa de las Flores,1112,0
686,135047,Restaurante Casa de las Flores,1025,1
687,135047,Restaurante Casa de las Flores,1010,1
688,132951,VIPS,1033,2
689,132951,VIPS,1089,1
690,132951,VIPS,1027,1
691,132951,VIPS,1086,1
692,132951,VIPS,1137,2
693,132951,VIPS,1114,0
694,132951,VIPS,1046,1
695,132951,VIPS,1128,0
696,132951,VIPS,1073,0
697,132951,VIPS,1013,2
698,132665,TACOS CORRECAMINOS,1031,0
699,132665,TACOS CORRECAMINOS,1026,2
700,132665,TACOS CORRECAMINOS,1065,1
701,132665,TACOS CORRECAMINOS,1129,0
702,132665,TACOS CORRECAMINOS,1039,1
703,135044,Restaurant Wu Zhuo Yi,1083,1
704,135044,Restaurant Wu Zhuo Yi,1134,1
705,135044,Restaurant Wu Zhuo Yi,1046,1
706,135044,Restaurant Wu Zhuo Yi,1059,2
707,135035,El Mundo de la Pasta,1084,2
708,135035,El Mundo de la Pasta,1095,2
709,135035,El Mundo de la Pasta,1034,1
710,135035,El Mundo de la Pasta,1091,1
711,135071,Restaurante la Cantina,1015,0
712,135071,Restaurante la Cantina,1088,0
713,135071,Restaurante la Cantina,1124,1
714,135071,Restaurante la Cantina,1094,0
715,135071,Restaurante la Cantina,1115,2
716,135071,Restaurante la Cantina,1111,2
717,135071,Restaurante la Cantina,1037,1
718,135071,Restaurante la Cantina,1092,1
719,135071,Restaurante la Cantina,1025,2
720,132834,Gorditas Doa Gloria,1116,2
721,132834,Gorditas Doa Gloria,1075,1
722,132834,Gorditas Doa Gloria,1024,1
723,132834,Gorditas Doa Gloria,1036,1
724,132834,Gorditas Doa Gloria,1071,1
725,132834,Gorditas Doa Gloria,1104,1
726,132834,Gorditas Doa Gloria,1106,2
727,132834,Gorditas Doa Gloria,1045,1
728,132834,Gorditas Doa Gloria,1009,2
729,132834,Gorditas Doa Gloria,1016,2
730,132834,Gorditas Doa Gloria,1099,2
731,132834,Gorditas Doa Gloria,1135,0
732,132834,Gorditas Doa Gloria,1032,1
733,132834,Gorditas Doa Gloria,1062,0
734,132834,Gorditas Doa Gloria,1078,0
735,132834,Gorditas Doa Gloria,1122,2
736,132834,Gorditas Doa Gloria,1089,1
737,132834,Gorditas Doa Gloria,1029,0
738,132834,Gorditas Doa Gloria,1019,0
739,132834,Gorditas Doa Gloria,1137,2
740,132834,Gorditas Doa Gloria,1114,0
741,132834,Gorditas Doa Gloria,1061,1
742,132834,Gorditas Doa Gloria,1112,1
743,132834,Gorditas Doa Gloria,1057,1
744,132834,Gorditas Doa Gloria,1073,0
745,132846,el lechon potosino ,1120,2
746,132846,el lechon potosino ,1069,0
747,132846,el lechon potosino ,1008,1
748,132846,el lechon potosino ,1102,2
749,132846,el lechon potosino ,1025,2
750,135048,Restaurante Bar Fu-hao,1055,2
751,135048,Restaurante Bar Fu-hao,1048,0
752,135048,Restaurante Bar Fu-hao,1061,2
753,135048,Restaurante Bar Fu-hao,1112,0
754,135048,Restaurante Bar Fu-hao,1006,1
755,135048,Restaurante Bar Fu-hao,1136,1
756,132717,tortas hawai,1023,0
757,132717,tortas hawai,1060,2
758,132717,tortas hawai,1011,2
759,132861,Carls Jr,1038,1
760,132861,Carls Jr,1084,2
761,132861,Carls Jr,1095,1
762,132861,Carls Jr,1098,2
763,132861,Carls Jr,1091,1
764,132861,Carls Jr,1046,1
765,132861,Carls Jr,1097,2
766,132885,Hamburguesas saul,1078,1
767,132885,Hamburguesas saul,1099,0
768,132885,Hamburguesas saul,1085,0
769,132885,Hamburguesas saul,1098,1
770,132885,Hamburguesas saul,1058,1
771,132740,Carreton de Flautas y Migadas,1068,0
772,132740,Carreton de Flautas y Migadas,1060,1
773,132740,Carreton de Flautas y Migadas,1123,1
774,132740,Carreton de Flautas y Migadas,1021,2
775,132740,Carreton de Flautas y Migadas,1023,0
776,132740,Carreton de Flautas y Migadas,1050,0
777,132740,Carreton de Flautas y Migadas,1028,1
778,132740,Carreton de Flautas y Migadas,1087,1
779,132830,Rincon Huasteco,1001,1
780,132830,Rincon Huasteco,1088,0
781,132830,Rincon Huasteco,1014,2
782,132830,Rincon Huasteco,1126,0
783,132830,Rincon Huasteco,1094,0
784,132830,Rincon Huasteco,1105,0
785,132830,Rincon Huasteco,1075,1
786,132830,Rincon Huasteco,1115,2
787,132830,Rincon Huasteco,1005,1
788,132830,Rincon Huasteco,1037,2
789,132830,Rincon Huasteco,1019,0
790,132830,Rincon Huasteco,1025,2
791,132773,El cotorreo,1072,2
792,132773,El cotorreo,1117,1
793,132773,El cotorreo,1035,2
794,132773,El cotorreo,1040,1
795,132706,Gorditas Dona Tota,1026,0
796,132706,Gorditas Dona Tota,1129,0
797,132706,Gorditas Dona Tota,1065,2
798,132706,Gorditas Dona Tota,1130,1
799,132872,Pizzeria Julios,1095,1
800,132872,Pizzeria Julios,1099,1
801,132872,Pizzeria Julios,1128,0
802,132872,Pizzeria Julios,1062,0
803,132872,Pizzeria Julios,1032,1
804,132872,Pizzeria Julios,1085,0
805,132872,Pizzeria Julios,1109,1
806,132872,Pizzeria Julios,1122,2
807,132872,Pizzeria Julios,1089,1
808,132872,Pizzeria Julios,1027,1
809,132872,Pizzeria Julios,1114,1
810,132872,Pizzeria Julios,1058,2
811,134987,Chilis Cuernavaca,1044,0
812,134987,Chilis Cuernavaca,1127,2
813,134987,Chilis Cuernavaca,1118,0
814,134987,Chilis Cuernavaca,1074,2
815,132572,Cafe Chaires,1108,1
816,132572,Cafe Chaires,1055,2
817,132572,Cafe Chaires,1083,2
818,132572,Cafe Chaires,1134,0
819,132572,Cafe Chaires,1007,1
820,132572,Cafe Chaires,1092,1
821,132572,Cafe Chaires,1033,1
822,132572,Cafe Chaires,1091,2
823,132572,Cafe Chaires,1090,1
824,132572,Cafe Chaires,1013,1
825,132572,Cafe Chaires,1061,1
826,132572,Cafe Chaires,1046,1
827,132572,Cafe Chaires,1112,0
828,132572,Cafe Chaires,1006,1
829,132572,Cafe Chaires,1073,0
830,132958,tacos los volcanes,1004,2
831,132958,tacos los volcanes,1061,2
832,132958,tacos los volcanes,1025,1
833,132958,tacos los volcanes,1097,2
834,132958,tacos los volcanes,1096,1
835,132958,tacos los volcanes,1136,2
836,132733,Little Cesarz,1067,1
837,132733,Little Cesarz,1103,2
838,132733,Little Cesarz,1107,2
839,132733,Little Cesarz,1060,2
840,132733,Little Cesarz,1123,1
841,132733,Little Cesarz,1023,2
842,132733,Little Cesarz,1080,1
843,132733,Little Cesarz,1082,0
844,132733,Little Cesarz,1028,1
845,132733,Little Cesarz,1068,1
846,132922,cafe punta del cielo,1138,2
847,132922,cafe punta del cielo,1003,2
848,132922,cafe punta del cielo,1029,1
849,132922,cafe punta del cielo,1086,2
850,132922,cafe punta del cielo,1090,2
851,132922,cafe punta del cielo,1006,2
852,132715,tacos de la estacion,1023,0
853,132715,tacos de la estacion,1021,2
854,132715,tacos de la estacion,1080,1
855,132715,tacos de la estacion,1011,1
856,135027,Restaurant Orizatlan,1081,0
857,135027,Restaurant Orizatlan,1056,2
858,135027,Restaurant Orizatlan,1076,0
859,135027,Restaurant Orizatlan,1116,0
860,135027,Restaurant Orizatlan,1024,1
861,135027,Restaurant Orizatlan,1132,2
862,135027,Restaurant Orizatlan,1077,0
863,135027,Restaurant Orizatlan,1101,2
864,132767,Restaurant Familiar El Chino,1093,2
865,132767,Restaurant Familiar El Chino,1030,0
866,132767,Restaurant Familiar El Chino,1066,1
867,132767,Restaurant Familiar El Chino,1133,0
868,132767,Restaurant Familiar El Chino,1110,2
869,132767,Restaurant Familiar El Chino,1121,2
870,135039,Restaurant de Mariscos de Picon,1081,0
871,135039,Restaurant de Mariscos de Picon,1124,1
872,135039,Restaurant de Mariscos de Picon,1076,2
873,135039,Restaurant de Mariscos de Picon,1105,0
874,135039,Restaurant de Mariscos de Picon,1075,2
875,135039,Restaurant de Mariscos de Picon,1024,2
876,135039,Restaurant de Mariscos de Picon,1071,2
877,135039,Restaurant de Mariscos de Picon,1104,0
878,135039,Restaurant de Mariscos de Picon,1106,2
879,135039,Restaurant de Mariscos de Picon,1054,2
880,135039,Restaurant de Mariscos de Picon,1101,1
881,135039,Restaurant de Mariscos de Picon,1001,1
882,134996,Sanborns Casa Piedra,1012,2
883,134996,Sanborns Casa Piedra,1093,2
884,134996,Sanborns Casa Piedra,1030,0
885,134996,Sanborns Casa Piedra,1127,2
886,134996,Sanborns Casa Piedra,1100,2
887,134996,Sanborns Casa Piedra,1020,1
888,134996,Sanborns Casa Piedra,1035,2
889,134996,Sanborns Casa Piedra,1042,2
890,134996,Sanborns Casa Piedra,1051,1
891,132755,La Estrella de Dimas,1083,2
892,132755,La Estrella de Dimas,1048,2
893,132755,La Estrella de Dimas,1003,2
894,132755,La Estrella de Dimas,1137,2
895,132755,La Estrella de Dimas,1114,1
896,135043,pizza clasica,1081,0
897,135043,pizza clasica,1014,1
898,135043,pizza clasica,1018,0
899,135043,pizza clasica,1125,1
900,135043,pizza clasica,1005,0
901,135043,pizza clasica,1099,2
902,135043,pizza clasica,1085,2
903,135043,pizza clasica,1057,1
904,135043,pizza clasica,1058,1
905,132654,Carnitas Mata  Calle 16 de Septiembre,1026,0
906,132654,Carnitas Mata  Calle 16 de Septiembre,1129,0
907,132654,Carnitas Mata  Calle 16 de Septiembre,1065,1
908,132654,Carnitas Mata  Calle 16 de Septiembre,1130,0
909,135049,Restaurante de Mariscos la Langosta,1083,0
910,135049,Restaurante de Mariscos la Langosta,1034,0
911,135049,Restaurante de Mariscos la Langosta,1048,1
912,135049,Restaurante de Mariscos la Langosta,1137,2
913,135049,Restaurante de Mariscos la Langosta,1097,2
914,135073,Restaurante Bar El Gallinero,1076,2
915,135073,Restaurante Bar El Gallinero,1022,2
916,135073,Restaurante Bar El Gallinero,1024,1
917,135073,Restaurante Bar El Gallinero,1101,1
918,132560,puesto de gorditas,1067,1
919,132560,puesto de gorditas,1082,0
920,132560,puesto de gorditas,1050,0
921,132560,puesto de gorditas,1087,1
922,134976,Log Yin,1093,2
923,134976,Log Yin,1100,2
924,134976,Log Yin,1074,2
925,134976,Log Yin,1079,1
926,135075,Mariscos El Pescador,1108,2
927,135075,Mariscos El Pescador,1055,2
928,135075,Mariscos El Pescador,1134,2
929,135075,Mariscos El Pescador,1033,2
930,135075,Mariscos El Pescador,1003,2
931,135075,Mariscos El Pescador,1091,2
932,135075,Mariscos El Pescador,1137,2
933,135075,Mariscos El Pescador,1061,2
934,135075,Mariscos El Pescador,1013,2
935,135075,Mariscos El Pescador,1059,2
936,135075,Mariscos El Pescador,1057,0
937,135075,Mariscos El Pescador,1006,1
938,135075,Mariscos El Pescador,1096,1
939,132660,carnitas mata calle Emilio Portes Gil,1107,2
940,132660,carnitas mata calle Emilio Portes Gil,1080,2
941,132660,carnitas mata calle Emilio Portes Gil,1063,2
942,132660,carnitas mata calle Emilio Portes Gil,1087,1
943,132660,carnitas mata calle Emilio Portes Gil,1068,0
944,132921,crudalia,1138,2
945,132921,crudalia,1013,2
946,132921,crudalia,1098,1
947,132921,crudalia,1033,2
948,132921,crudalia,1089,1
949,132921,crudalia,1027,1
950,132921,crudalia,1029,1
951,132921,crudalia,1086,1
952,132921,crudalia,1019,0
953,132921,crudalia,1061,1
954,132921,crudalia,1046,2
955,132921,crudalia,1112,1
956,132921,crudalia,1128,0
957,132921,crudalia,1097,2
958,132921,crudalia,1049,0
959,132921,crudalia,1002,2
960,132921,crudalia,1136,2
961,132594,tacos de barbacoa enfrente del Tec,1082,0
962,132594,tacos de barbacoa enfrente del Tec,1123,1
963,132594,tacos de barbacoa enfrente del Tec,1050,0
964,132594,tacos de barbacoa enfrente del Tec,1087,1
965,132594,tacos de barbacoa enfrente del Tec,1068,1
966,134986,Restaurant Las Mananitas,1030,2
967,134986,Restaurant Las Mananitas,1012,2
968,134986,Restaurant Las Mananitas,1133,2
969,134986,Restaurant Las Mananitas,1044,2
970,134986,Restaurant Las Mananitas,1119,2
971,134986,Restaurant Las Mananitas,1035,2
972,134986,Restaurant Las Mananitas,1079,2
973,134986,Restaurant Las Mananitas,1042,2
974,135062,Restaurante El Cielo Potosino,1053,2
975,135062,Restaurante El Cielo Potosino,1056,2
976,135062,Restaurante El Cielo Potosino,1125,1
977,135062,Restaurante El Cielo Potosino,1018,0
978,135062,Restaurante El Cielo Potosino,1022,1
979,135062,Restaurante El Cielo Potosino,1075,1
980,135062,Restaurante El Cielo Potosino,1132,2
981,135062,Restaurante El Cielo Potosino,1004,2
982,135062,Restaurante El Cielo Potosino,1104,1
983,135062,Restaurante El Cielo Potosino,1106,2
984,135062,Restaurante El Cielo Potosino,1016,2
985,135062,Restaurante El Cielo Potosino,1054,2
986,135062,Restaurante El Cielo Potosino,1062,0
987,135062,Restaurante El Cielo Potosino,1027,1
988,135062,Restaurante El Cielo Potosino,1019,0
989,135062,Restaurante El Cielo Potosino,1137,2
990,135062,Restaurante El Cielo Potosino,1090,2
991,135062,Restaurante El Cielo Potosino,1112,0
992,135062,Restaurante El Cielo Potosino,1073,0
993,135062,Restaurante El Cielo Potosino,1002,1
994,135062,Restaurante El Cielo Potosino,1058,2
995,132766,Mikasa,1133,1
996,132766,Mikasa,1117,0
997,132766,Mikasa,1079,1
998,135088,Cafeteria cenidet,1044,2
999,135088,Cafeteria cenidet,1030,1
1000,135088,Cafeteria cenidet,1072,0
1001,135088,Cafeteria cenidet,1117,1
1002,135088,Cafeteria cenidet,1020,1
1003,135088,Cafeteria cenidet,1051,1
1004,135058,Restaurante Tiberius,1108,1
1005,135058,Restaurante Tiberius,1084,1
1006,135058,Restaurante Tiberius,1009,1
1007,135058,Restaurante Tiberius,1095,1
1008,135058,Restaurante Tiberius,1007,1
1009,135058,Restaurante Tiberius,1032,2
1010,135058,Restaurante Tiberius,1135,0
1011,135058,Restaurante Tiberius,1109,2
1012,135058,Restaurante Tiberius,1122,2
1013,135058,Restaurante Tiberius,1089,1
1014,135058,Restaurante Tiberius,1137,0
1015,135058,Restaurante Tiberius,1114,0
1016,135058,Restaurante Tiberius,1061,1
1017,135058,Restaurante Tiberius,1046,2
1018,135058,Restaurante Tiberius,1097,2
1019,135058,Restaurante Tiberius,1128,0
1020,135058,Restaurante Tiberius,1058,2
1021,135058,Restaurante Tiberius,1010,1
1022,132754,Cabana Huasteca,1055,2
1023,132754,Cabana Huasteca,1053,1
1024,132754,Cabana Huasteca,1134,2
1025,132754,Cabana Huasteca,1036,2
1026,132754,Cabana Huasteca,1106,2
1027,132754,Cabana Huasteca,1009,1
1028,132754,Cabana Huasteca,1122,2
1029,132754,Cabana Huasteca,1089,1
1030,132754,Cabana Huasteca,1029,0
1031,132754,Cabana Huasteca,1114,0
1032,132754,Cabana Huasteca,1003,2
1033,132754,Cabana Huasteca,1061,2
1034,132754,Cabana Huasteca,1059,2
1035,132584,Gorditas Dona Tota,1067,2
1036,132584,Gorditas Dona Tota,1103,1
1037,132584,Gorditas Dona Tota,1107,2
1038,132584,Gorditas Dona Tota,1123,1
1039,132584,Gorditas Dona Tota,1063,2
1040,132584,Gorditas Dona Tota,1050,0
1041,135032,Cafeteria y Restaurant El Pacifico,1108,2
1042,135032,Cafeteria y Restaurant El Pacifico,1053,2
1043,135032,Cafeteria y Restaurant El Pacifico,1081,0
1044,135032,Cafeteria y Restaurant El Pacifico,1088,2
1045,135032,Cafeteria y Restaurant El Pacifico,1106,0
1046,135032,Cafeteria y Restaurant El Pacifico,1124,1
1047,135032,Cafeteria y Restaurant El Pacifico,1125,1
1048,135032,Cafeteria y Restaurant El Pacifico,1018,1
1049,135032,Cafeteria y Restaurant El Pacifico,1022,1
1050,135032,Cafeteria y Restaurant El Pacifico,1075,1
1051,135032,Cafeteria y Restaurant El Pacifico,1024,2
1052,135032,Cafeteria y Restaurant El Pacifico,1132,1
1053,135032,Cafeteria y Restaurant El Pacifico,1005,2
1054,135032,Cafeteria y Restaurant El Pacifico,1120,1
1055,135032,Cafeteria y Restaurant El Pacifico,1004,2
1056,135032,Cafeteria y Restaurant El Pacifico,1071,2
1057,135032,Cafeteria y Restaurant El Pacifico,1113,0
1058,135032,Cafeteria y Restaurant El Pacifico,1104,2
1059,135032,Cafeteria y Restaurant El Pacifico,1045,0
1060,135032,Cafeteria y Restaurant El Pacifico,1016,2
1061,135032,Cafeteria y Restaurant El Pacifico,1007,1
1062,135032,Cafeteria y Restaurant El Pacifico,1054,1
1063,135032,Cafeteria y Restaurant El Pacifico,1101,2
1064,135032,Cafeteria y Restaurant El Pacifico,1032,0
1065,135032,Cafeteria y Restaurant El Pacifico,1135,0
1066,135032,Cafeteria y Restaurant El Pacifico,1109,2
1067,135032,Cafeteria y Restaurant El Pacifico,1098,2
1068,135032,Cafeteria y Restaurant El Pacifico,1049,0
1069,135028,La Virreina,1108,1
1070,135028,La Virreina,1055,2
1071,135028,La Virreina,1081,1
1072,135028,La Virreina,1106,2
1073,135028,La Virreina,1024,1
1074,135028,La Virreina,1132,2
1075,135028,La Virreina,1004,2
1076,135028,La Virreina,1071,2
1077,135028,La Virreina,1135,0
1078,135028,La Virreina,1109,2
1079,135028,La Virreina,1033,2
1080,135028,La Virreina,1089,1
1081,135028,La Virreina,1059,1
1082,135028,La Virreina,1025,2
1083,135028,La Virreina,1136,2
1084,135085,Tortas Locas Hipocampo,1077,2
1085,135085,Tortas Locas Hipocampo,1108,1
1086,135085,Tortas Locas Hipocampo,1081,1
1087,135085,Tortas Locas Hipocampo,1056,2
1088,135085,Tortas Locas Hipocampo,1134,2
1089,135085,Tortas Locas Hipocampo,1116,2
1090,135085,Tortas Locas Hipocampo,1132,2
1091,135085,Tortas Locas Hipocampo,1120,0
1092,135085,Tortas Locas Hipocampo,1036,2
1093,135085,Tortas Locas Hipocampo,1084,2
1094,135085,Tortas Locas Hipocampo,1113,1
1095,135085,Tortas Locas Hipocampo,1104,2
1096,135085,Tortas Locas Hipocampo,1106,2
1097,135085,Tortas Locas Hipocampo,1045,2
1098,135085,Tortas Locas Hipocampo,1016,2
1099,135085,Tortas Locas Hipocampo,1007,1
1100,135085,Tortas Locas Hipocampo,1013,1
1101,135085,Tortas Locas Hipocampo,1001,0
1102,135085,Tortas Locas Hipocampo,1135,0
1103,135085,Tortas Locas Hipocampo,1032,1
1104,135085,Tortas Locas Hipocampo,1062,0
1105,135085,Tortas Locas Hipocampo,1092,0
1106,135085,Tortas Locas Hipocampo,1109,2
1107,135085,Tortas Locas Hipocampo,1122,2
1108,135085,Tortas Locas Hipocampo,1098,1
1109,135085,Tortas Locas Hipocampo,1033,2
1110,135085,Tortas Locas Hipocampo,1089,1
1111,135085,Tortas Locas Hipocampo,1027,1
1112,135085,Tortas Locas Hipocampo,1029,1
1113,135085,Tortas Locas Hipocampo,1086,2
1114,135085,Tortas Locas Hipocampo,1137,2
1115,135085,Tortas Locas Hipocampo,1046,1
1116,135085,Tortas Locas Hipocampo,1090,2
1117,135085,Tortas Locas Hipocampo,1059,2
1118,135085,Tortas Locas Hipocampo,1049,0
1119,135085,Tortas Locas Hipocampo,1002,1
1120,132663,tacos abi,1068,1
1121,132663,tacos abi,1103,1
1122,132663,tacos abi,1031,0
1123,132663,tacos abi,1082,0
1124,132663,tacos abi,1028,0
1125,132663,tacos abi,1087,1
1126,132626,la perica hamburguesa,1026,2
1127,132626,la perica hamburguesa,1065,1
1128,132626,la perica hamburguesa,1039,2
1129,132626,la perica hamburguesa,1130,0
1130,132583,McDonalds Centro,1044,1
1131,132583,McDonalds Centro,1118,0
1132,132583,McDonalds Centro,1035,1
1133,132583,McDonalds Centro,1119,2
1134,132866,Chaires,1052,2
1135,132866,Chaires,1008,1
1136,132866,Chaires,1015,0
1137,132866,Chaires,1025,2
1138,132866,Chaires,1131,2
1139,135072,Sushi Itto,1083,1
1140,135072,Sushi Itto,1084,2
1141,135072,Sushi Itto,1095,2
1142,135072,Sushi Itto,1013,2
1143,135072,Sushi Itto,1089,1
1144,135072,Sushi Itto,1114,0
1145,135072,Sushi Itto,1096,1
1146,135072,Sushi Itto,1136,1
1147,135109,Paniroles,1030,0
1148,135109,Paniroles,1020,2
1149,135109,Paniroles,1051,1
1150,135109,Paniroles,1041,1
1151,135019,Restaurant Bar Coty y Pablo,1093,2
1152,135019,Restaurant Bar Coty y Pablo,1030,0
1153,135019,Restaurant Bar Coty y Pablo,1066,2
1154,135019,Restaurant Bar Coty y Pablo,1133,1
1155,135019,Restaurant Bar Coty y Pablo,1040,1
1156,135019,Restaurant Bar Coty y Pablo,1121,2
1157,132877,sirloin stockade,1047,0
1158,132877,sirloin stockade,1111,1
1159,132877,sirloin stockade,1015,1
1160,132877,sirloin stockade,1025,1
